0.126,-0.11,1.11,5.75,68.33,2,3.0622,0.726123715354346
0.126,-0.11,1.11,5.75,82.35,2,1.1243,0.364812184555286
0.126,-0.11,1.11,5.75,97.13,2,0.5615,0.272408755365902
0.126,-0.11,1.11,5.75,112.2,2,0.3814,0.276559469192432
0.126,-0.11,1.11,5.75,127.27,2,0.2531,0.236058721508018
0.126,-0.11,1.11,5.75,142.33,2,0.4094,0.179489971864726
0.126,-0.11,1.11,5.75,157.4,2,-0.0751,0.182948790649187
0.126,-0.11,1.11,5.75,172.47,2,0.1641,0.238824538102767
0.126,-0.11,1.11,5.75,187.53,2,0.4801,0.229853040006
0.126,-0.11,1.11,5.75,202.6,2,0.0966,0.187963959311353
0.126,-0.11,1.11,5.75,217.67,2,-0.1492,0.211275412672653
0.126,-0.11,1.11,5.75,232.73,2,-0.2495,0.26528763634968
0.126,-0.11,1.11,5.75,247.8,2,-0.729,0.241899028522233
0.126,-0.11,1.11,5.75,262.87,2,-1.0084,0.25971526716772
0.126,-0.11,1.11,5.75,277.65,2,-0.5518,0.382755692315608
0.126,-0.11,1.11,5.75,291.67,2,0.0447,0.731789108965144
0.126,-0.15,1.11,5.75,68.12,2,0.6795,0.527523610845998
0.126,-0.15,1.11,5.75,82.03,2,0.4964,0.270837885089956
0.126,-0.15,1.11,5.75,97.11,2,0.3561,0.207015410054421
0.126,-0.15,1.11,5.75,112.18,2,0.4436,0.175632912633139
0.126,-0.15,1.11,5.75,127.26,2,0.4021,0.149967596500044
0.126,-0.15,1.11,5.75,142.33,2,0.1102,0.120205865081534
0.126,-0.15,1.11,5.75,157.4,2,0.0618,0.11339453249606
0.126,-0.15,1.11,5.75,172.47,2,-0.1299,0.151320223367533
0.126,-0.15,1.11,5.75,187.53,2,-0.1661,0.124268620335143
0.126,-0.15,1.11,5.75,202.6,2,-0.0407,0.114829308105553
0.126,-0.15,1.11,5.75,217.67,2,0.0087,0.112369435346094
0.126,-0.15,1.11,5.75,232.74,2,-0.6118,0.173161456450331
0.126,-0.15,1.11,5.75,247.82,2,-0.3149,0.157275204657314
0.126,-0.15,1.11,5.75,262.89,2,-0.6995,0.185520052824486
0.126,-0.15,1.11,5.75,277.97,2,-0.3979,0.280248354143249
0.126,-0.15,1.11,5.75,291.88,2,-0.7879,0.49242593351691
0.126,-0.2,1.11,5.75,67.53,2,0.0955,0.421282090765796
0.126,-0.2,1.11,5.75,82,2,0.3196,0.246613097786796
0.126,-0.2,1.11,5.75,97.09,2,0.2186,0.174114043086708
0.126,-0.2,1.11,5.75,112.17,2,0.3685,0.142193846561657
0.126,-0.2,1.11,5.75,127.25,2,-0.0554,0.11498843420101
0.126,-0.2,1.11,5.75,142.32,2,-0.0924,0.0868632258208271
0.126,-0.2,1.11,5.75,157.39,2,0.1245,0.0931186877055299
0.126,-0.2,1.11,5.75,172.46,2,-0.0205,0.097998469375802
0.126,-0.2,1.11,5.75,187.54,2,0.069,0.111673183889419
0.126,-0.2,1.11,5.75,202.61,2,0.0325,0.0788104688477362
0.126,-0.2,1.11,5.75,217.68,2,-0.0739,0.0847205406026189
0.126,-0.2,1.11,5.75,232.75,2,-0.1547,0.12007568446609
0.126,-0.2,1.11,5.75,247.83,2,-0.305,0.130043761864997
0.126,-0.2,1.11,5.75,262.91,2,-0.2539,0.152757323883341
0.126,-0.2,1.11,5.75,278,2,-0.2264,0.202638594547041
0.126,-0.2,1.11,5.75,292.47,2,-0.4884,0.376836794912599
0.126,-0.26,1.11,5.75,55.41,2,-0.3133,0.364119568273939
0.126,-0.26,1.11,5.75,66.94,2,0.2681,0.278520106994091
0.126,-0.26,1.11,5.75,81.98,2,0.3277,0.135441094207039
0.126,-0.26,1.11,5.75,97.08,2,0.2141,0.0925170254601822
0.126,-0.26,1.11,5.75,112.16,2,0.1313,0.0860370269128356
0.126,-0.26,1.11,5.75,127.24,2,0.1391,0.0756584430186083
0.126,-0.26,1.11,5.75,142.32,2,-0.0291,0.0586191948085267
0.126,-0.26,1.11,5.75,157.39,2,-0.0456,0.0578039791017885
0.126,-0.26,1.11,5.75,172.46,2,0.031,0.068673284470746
0.126,-0.26,1.11,5.75,187.54,2,-0.0203,0.0619242278918357
0.126,-0.26,1.11,5.75,202.61,2,0.07,0.0531497883344798
0.126,-0.26,1.11,5.75,217.68,2,-0.0831,0.0567189562668426
0.126,-0.26,1.11,5.75,232.76,2,-0.0613,0.0736685143056381
0.126,-0.26,1.11,5.75,247.84,2,-0.0682,0.0822538752886452
0.126,-0.26,1.11,5.75,262.92,2,-0.1136,0.100629866341956
0.126,-0.26,1.11,5.75,278.02,2,-0.3923,0.135206989464302
0.126,-0.26,1.11,5.75,293.06,2,-0.678,0.251347826726232
0.126,-0.26,1.11,5.75,304.59,2,-0.2823,0.414397876442435
0.126,-0.34,1.11,5.75,53.26,2,0.3173,0.183236595689835
0.126,-0.34,1.11,5.75,66.86,2,-0.1677,0.146117897603271
0.126,-0.34,1.11,5.75,81.98,2,0.2205,0.102143673323412
0.126,-0.34,1.11,5.75,97.07,2,0.1035,0.0587486170049985
0.126,-0.34,1.11,5.75,112.16,2,0.0046,0.0506253888873952
0.126,-0.34,1.11,5.75,127.24,2,0.068,0.0609276620263735
0.126,-0.34,1.11,5.75,142.31,2,0.0332,0.0427141662683471
0.126,-0.34,1.11,5.75,157.39,2,-0.0364,0.040000499996875
