0.359,-0.237,1.51,5.55,15.0,2,.0105,.0068
0.359,-0.237,1.51,5.55,45.0,2,.0219,.0062
0.359,-0.237,1.51,5.55,75.0,2,.0134,.0057
0.359,-0.237,1.51,5.55,105.0,2,.0141,.0053
0.359,-0.237,1.51,5.55,135.0,2,.0121,.0049
0.359,-0.237,1.51,5.55,165.0,2,.0108,.0051
0.359,-0.237,1.51,5.55,195.0,2,-.0179,.0051
0.359,-0.237,1.51,5.55,225.0,2,.0109,.0051
0.359,-0.237,1.51,5.55,255.0,2,-.0114,.0055
0.359,-0.237,1.51,5.55,285.0,2,-.0115,.0059
0.359,-0.237,1.51,5.55,315.0,2,-.0199,.0062
0.359,-0.237,1.51,5.55,345.0,2,.0169,.0068
