0.357,-0.181,1.74,4.455,7.5,1,0.1792,0.0072
0.357,-0.181,1.74,4.455,22.5,1,0.1628,0.007
0.357,-0.181,1.74,4.455,37.5,1,0.162,0.0068
0.357,-0.181,1.74,4.455,52.5,1,0.1444,0.0063
0.357,-0.181,1.74,4.455,67.5,1,0.1315,0.006
0.357,-0.181,1.74,4.455,82.5,1,0.1237,0.0056
0.357,-0.181,1.74,4.455,97.5,1,0.0964,0.0050999999999999995
0.357,-0.181,1.74,4.455,112.5,1,0.0952,0.0048
0.357,-0.181,1.74,4.455,127.5,1,0.0876,0.0045
0.357,-0.181,1.74,4.455,142.5,1,0.08059999999999999,0.0043
0.357,-0.181,1.74,4.455,157.5,1,0.0726,0.0040999999999999995
0.357,-0.181,1.74,4.455,172.5,1,0.076,0.004200000000000001
0.357,-0.181,1.74,4.455,187.5,1,0.0708,0.0040999999999999995
0.357,-0.181,1.74,4.455,202.5,1,0.0808,0.0044
0.357,-0.181,1.74,4.455,217.5,1,0.0837,0.0045
0.357,-0.181,1.74,4.455,232.5,1,0.0773,0.0044
0.357,-0.181,1.74,4.455,247.5,1,0.09459999999999999,0.0048
0.357,-0.181,1.74,4.455,262.5,1,0.0984,0.0052
0.357,-0.181,1.74,4.455,277.5,1,0.1235,0.0056
0.357,-0.181,1.74,4.455,292.5,1,0.1291,0.005900000000000001
0.357,-0.181,1.74,4.455,307.5,1,0.1446,0.0062
0.357,-0.181,1.74,4.455,322.5,1,0.1679,0.0067
0.357,-0.181,1.74,4.455,337.5,1,0.173,0.0070999999999999995
0.357,-0.181,1.74,4.455,352.5,1,0.1724,0.0070999999999999995
