0.361,-0.298,1.52,5.55,15.0,2,.00557,.0081
0.361,-0.298,1.52,5.55,45.0,2,.00829,.0064
0.361,-0.298,1.52,5.55,75.0,2,.0176,.0060
0.361,-0.298,1.52,5.55,105.0,2,.0112,.0059
0.361,-0.298,1.52,5.55,135.0,2,.00475,.0057
0.361,-0.298,1.52,5.55,165.0,2,-.00268,.0066
0.361,-0.298,1.52,5.55,195.0,2,-.00521,.0069
0.361,-0.298,1.52,5.55,225.0,2,-.0053,.0059
0.361,-0.298,1.52,5.55,255.0,2,-.000777,.0061
0.361,-0.298,1.52,5.55,285.0,2,-.0160,.0063
0.361,-0.298,1.52,5.55,315.0,2,-.0124,.0065
0.361,-0.298,1.52,5.55,345.0,2,-.0133,.0080
