0.36,-0.364,2.0,4.455,37.5,1,0.1335,0.018
0.36,-0.364,2.0,4.455,52.5,1,0.08109999999999999,0.0086
0.36,-0.364,2.0,4.455,67.5,1,0.0719,0.0068
0.36,-0.364,2.0,4.455,82.5,1,0.0549,0.0056
0.36,-0.364,2.0,4.455,97.5,1,0.0423,0.0050999999999999995
0.36,-0.364,2.0,4.455,112.5,1,0.037899999999999996,0.0050999999999999995
0.36,-0.364,2.0,4.455,127.5,1,0.0327,0.0047
0.36,-0.364,2.0,4.455,142.5,1,0.0303,0.0043
0.36,-0.364,2.0,4.455,157.5,1,0.0254,0.0040999999999999995
0.36,-0.364,2.0,4.455,172.5,1,0.023899999999999998,0.004200000000000001
0.36,-0.364,2.0,4.455,187.5,1,0.0265,0.0043
0.36,-0.364,2.0,4.455,202.5,1,0.032299999999999995,0.0044
0.36,-0.364,2.0,4.455,217.5,1,0.0356,0.0044
0.36,-0.364,2.0,4.455,232.5,1,0.0391,0.0047
0.36,-0.364,2.0,4.455,247.5,1,0.045700000000000005,0.0050999999999999995
0.36,-0.364,2.0,4.455,262.5,1,0.0471,0.0054
0.36,-0.364,2.0,4.455,277.5,1,0.0567,0.0060999999999999995
0.36,-0.364,2.0,4.455,292.5,1,0.0638,0.0064
0.36,-0.364,2.0,4.455,307.5,1,0.0846,0.0089
0.36,-0.364,2.0,4.455,322.5,1,0.12990000000000002,0.019
