0.359,-0.236,1.5,3.355,15.0,1,0.49560000000000004,0.035
0.359,-0.236,1.5,3.355,45.0,1,0.3401,0.02
0.359,-0.236,1.5,3.355,75.0,1,0.236,0.014
0.359,-0.236,1.5,3.355,105.0,1,0.1371,0.011
0.359,-0.236,1.5,3.355,135.0,1,0.1355,0.01
0.359,-0.236,1.5,3.355,165.0,1,0.105,0.0096
0.359,-0.236,1.5,3.355,195.0,1,0.11270000000000001,0.009800000000000001
0.359,-0.236,1.5,3.355,225.0,1,0.1259,0.01
0.359,-0.236,1.5,3.355,255.0,1,0.15519999999999998,0.011
0.359,-0.236,1.5,3.355,285.0,1,0.2026,0.014
0.359,-0.236,1.5,3.355,315.0,1,0.3202,0.019
0.359,-0.236,1.5,3.355,345.0,1,0.5175,0.035
