0.483,-0.343,2.707,4.487,7.5,1,0.02739,0.00266
0.483,-0.343,2.707,4.487,22.5,1,0.02869,0.00262
0.483,-0.343,2.707,4.487,37.5,1,0.02329,0.00242
0.483,-0.343,2.707,4.487,52.5,1,0.02760,0.00243
0.483,-0.343,2.707,4.487,67.5,1,0.02400,0.00233
0.483,-0.343,2.707,4.487,82.5,1,0.02303,0.00221
0.483,-0.343,2.707,4.487,97.5,1,0.01840,0.00202
0.483,-0.343,2.707,4.487,112.5,1,0.02238,0.00206
0.483,-0.343,2.707,4.487,127.5,1,0.02393,0.00211
0.483,-0.343,2.707,4.487,142.5,1,0.02085,0.00206
0.483,-0.343,2.707,4.487,157.5,1,0.02082,0.00197
0.483,-0.343,2.707,4.487,172.5,1,0.02231,0.00207
0.483,-0.343,2.707,4.487,187.5,1,0.02313,0.00206
0.483,-0.343,2.707,4.487,202.5,1,0.02221,0.00205
0.483,-0.343,2.707,4.487,217.5,1,0.01868,0.00196
0.483,-0.343,2.707,4.487,232.5,1,0.01966,0.00204
0.483,-0.343,2.707,4.487,247.5,1,0.02016,0.00210
0.483,-0.343,2.707,4.487,262.5,1,0.02335,0.00219
0.483,-0.343,2.707,4.487,277.5,1,0.02211,0.00224
0.483,-0.343,2.707,4.487,292.5,1,0.02401,0.00235
0.483,-0.343,2.707,4.487,307.5,1,0.02835,0.00250
0.483,-0.343,2.707,4.487,322.5,1,0.02754,0.00257
0.483,-0.343,2.707,4.487,337.5,1,0.02854,0.00267
0.483,-0.343,2.707,4.487,352.5,1,0.02629,0.00269
