0.504,-0.498,4.558,8.851,7.5,1,0.00224,0.00043
0.504,-0.498,4.558,8.851,22.5,1,0.00287,0.00040
0.504,-0.498,4.558,8.851,37.5,1,0.00188,0.00028
0.504,-0.498,4.558,8.851,52.5,1,0.00178,0.00021
0.504,-0.498,4.558,8.851,67.5,1,0.00184,0.00018
0.504,-0.498,4.558,8.851,82.5,1,0.00200,0.00017
0.504,-0.498,4.558,8.851,97.5,1,0.00166,0.00016
0.504,-0.498,4.558,8.851,112.5,1,0.00187,0.00016
0.504,-0.498,4.558,8.851,127.5,1,0.00177,0.00016
0.504,-0.498,4.558,8.851,142.5,1,0.00159,0.00015
0.504,-0.498,4.558,8.851,157.5,1,0.00187,0.00016
0.504,-0.498,4.558,8.851,172.5,1,0.00185,0.00017
0.504,-0.498,4.558,8.851,187.5,1,0.00214,0.00018
0.504,-0.498,4.558,8.851,202.5,1,0.00198,0.00019
0.504,-0.498,4.558,8.851,217.5,1,0.00196,0.00019
0.504,-0.498,4.558,8.851,232.5,1,0.00197,0.00018
0.504,-0.498,4.558,8.851,247.5,1,0.00205,0.00018
0.504,-0.498,4.558,8.851,262.5,1,0.00213,0.00018
0.504,-0.498,4.558,8.851,277.5,1,0.00228,0.00018
0.504,-0.498,4.558,8.851,292.5,1,0.00242,0.00019
0.504,-0.498,4.558,8.851,307.5,1,0.00244,0.00022
0.504,-0.498,4.558,8.851,322.5,1,0.00232,0.00029
0.504,-0.498,4.558,8.851,337.5,1,0.00219,0.00037
0.504,-0.498,4.558,8.851,352.5,1,0.00234,0.00044
