0.486,-0.557,5.371,8.847,7.5,1,0.00335,0.00111
0.486,-0.557,5.371,8.847,22.5,1,0.00205,0.00062
0.486,-0.557,5.371,8.847,37.5,1,0.00270,0.00043
0.486,-0.557,5.371,8.847,52.5,1,0.00247,0.00029
0.486,-0.557,5.371,8.847,67.5,1,0.00203,0.00023
0.486,-0.557,5.371,8.847,82.5,1,0.00182,0.00020
0.486,-0.557,5.371,8.847,97.5,1,0.00162,0.00019
0.486,-0.557,5.371,8.847,112.5,1,0.00139,0.00018
0.486,-0.557,5.371,8.847,127.5,1,0.00198,0.00019
0.486,-0.557,5.371,8.847,142.5,1,0.00144,0.00017
0.486,-0.557,5.371,8.847,157.5,1,0.00147,0.00017
0.486,-0.557,5.371,8.847,172.5,1,0.00161,0.00019
0.486,-0.557,5.371,8.847,187.5,1,0.00133,0.00018
0.486,-0.557,5.371,8.847,202.5,1,0.00127,0.00018
0.486,-0.557,5.371,8.847,217.5,1,0.00151,0.00018
0.486,-0.557,5.371,8.847,232.5,1,0.00161,0.00019
0.486,-0.557,5.371,8.847,247.5,1,0.00149,0.00019
0.486,-0.557,5.371,8.847,262.5,1,0.00179,0.00020
0.486,-0.557,5.371,8.847,277.5,1,0.00174,0.00021
0.486,-0.557,5.371,8.847,292.5,1,0.00247,0.00025
0.486,-0.557,5.371,8.847,307.5,1,0.00257,0.00030
0.486,-0.557,5.371,8.847,322.5,1,0.00284,0.00046
0.486,-0.557,5.371,8.847,337.5,1,0.00396,0.00081
0.486,-0.557,5.371,8.847,352.5,1,0.00291,0.00116
