0.485,-0.531,2.717,4.487,22.5,1,0.03541,0.03014
0.485,-0.531,2.717,4.487,37.5,1,0.02175,0.00675
0.485,-0.531,2.717,4.487,52.5,1,0.01315,0.00274
0.485,-0.531,2.717,4.487,67.5,1,0.01207,0.00195
0.485,-0.531,2.717,4.487,82.5,1,0.01359,0.00170
0.485,-0.531,2.717,4.487,97.5,1,0.01408,0.00172
0.485,-0.531,2.717,4.487,112.5,1,0.01368,0.00144
0.485,-0.531,2.717,4.487,127.5,1,0.00757,0.00120
0.485,-0.531,2.717,4.487,142.5,1,0.00990,0.00139
0.485,-0.531,2.717,4.487,157.5,1,0.01279,0.00164
0.485,-0.531,2.717,4.487,172.5,1,0.01844,0.00218
0.485,-0.531,2.717,4.487,187.5,1,0.02063,0.00223
0.485,-0.531,2.717,4.487,202.5,1,0.01447,0.00182
0.485,-0.531,2.717,4.487,217.5,1,0.01027,0.00153
0.485,-0.531,2.717,4.487,232.5,1,0.01340,0.00157
0.485,-0.531,2.717,4.487,247.5,1,0.01227,0.00150
0.485,-0.531,2.717,4.487,262.5,1,0.01045,0.00144
0.485,-0.531,2.717,4.487,277.5,1,0.01724,0.00174
0.485,-0.531,2.717,4.487,292.5,1,0.01914,0.00210
0.485,-0.531,2.717,4.487,307.5,1,0.01661,0.00340
