0.482,-0.381,5.331,8.847,7.5,1,0.00423,0.00029
0.482,-0.381,5.331,8.847,22.5,1,0.00398,0.00029
0.482,-0.381,5.331,8.847,37.5,1,0.00366,0.00026
0.482,-0.381,5.331,8.847,52.5,1,0.00410,0.00028
0.482,-0.381,5.331,8.847,67.5,1,0.00309,0.00025
0.482,-0.381,5.331,8.847,82.5,1,0.00335,0.00025
0.482,-0.381,5.331,8.847,97.5,1,0.00288,0.00024
0.482,-0.381,5.331,8.847,112.5,1,0.00313,0.00024
0.482,-0.381,5.331,8.847,127.5,1,0.00293,0.00022
0.482,-0.381,5.331,8.847,142.5,1,0.00271,0.00022
0.482,-0.381,5.331,8.847,157.5,1,0.00268,0.00022
0.482,-0.381,5.331,8.847,172.5,1,0.00244,0.00022
0.482,-0.381,5.331,8.847,187.5,1,0.00259,0.00022
0.482,-0.381,5.331,8.847,202.5,1,0.00273,0.00022
0.482,-0.381,5.331,8.847,217.5,1,0.00263,0.00021
0.482,-0.381,5.331,8.847,232.5,1,0.00292,0.00023
0.482,-0.381,5.331,8.847,247.5,1,0.00292,0.00023
0.482,-0.381,5.331,8.847,262.5,1,0.00377,0.00026
0.482,-0.381,5.331,8.847,277.5,1,0.00362,0.00027
0.482,-0.381,5.331,8.847,292.5,1,0.00367,0.00026
0.482,-0.381,5.331,8.847,307.5,1,0.00365,0.00026
0.482,-0.381,5.331,8.847,322.5,1,0.00427,0.00029
0.482,-0.381,5.331,8.847,337.5,1,0.00419,0.00028
0.482,-0.381,5.331,8.847,352.5,1,0.00424,0.00029
