0.610,-0.729,5.604,8.521,7.5,1,0.000715,0.000039
0.610,-0.729,5.604,8.521,22.5,1,0.000712,0.000038
0.610,-0.729,5.604,8.521,37.5,1,0.000642,0.000037
0.610,-0.729,5.604,8.521,52.5,1,0.000638,0.000037
0.610,-0.729,5.604,8.521,67.5,1,0.000676,0.000037
0.610,-0.729,5.604,8.521,82.5,1,0.000632,0.000036
0.610,-0.729,5.604,8.521,97.5,1,0.000587,0.000035
0.610,-0.729,5.604,8.521,112.5,1,0.000559,0.000035
0.610,-0.729,5.604,8.521,127.5,1,0.000574,0.000035
0.610,-0.729,5.604,8.521,142.5,1,0.000547,0.000035
0.610,-0.729,5.604,8.521,157.5,1,0.000553,0.000035
0.610,-0.729,5.604,8.521,172.5,1,0.000556,0.000035
0.610,-0.729,5.604,8.521,187.5,1,0.000581,0.000036
0.610,-0.729,5.604,8.521,202.5,1,0.000570,0.000036
0.610,-0.729,5.604,8.521,217.5,1,0.000564,0.000037
0.610,-0.729,5.604,8.521,232.5,1,0.000577,0.000038
0.610,-0.729,5.604,8.521,247.5,1,0.000608,0.000038
0.610,-0.729,5.604,8.521,262.5,1,0.000708,0.000040
0.610,-0.729,5.604,8.521,277.5,1,0.000652,0.000038
0.610,-0.729,5.604,8.521,292.5,1,0.000681,0.000038
0.610,-0.729,5.604,8.521,307.5,1,0.000752,0.000039
0.610,-0.729,5.604,8.521,322.5,1,0.000727,0.000038
0.610,-0.729,5.604,8.521,337.5,1,0.000761,0.000039
0.610,-0.729,5.604,8.521,352.5,1,0.000743,0.000040
