0.608,-0.760,8.440,10.591,7.5,1,0.000382,0.000020
0.608,-0.760,8.440,10.591,22.5,1,0.000385,0.000020
0.608,-0.760,8.440,10.591,37.5,1,0.000333,0.000018
0.608,-0.760,8.440,10.591,52.5,1,0.000371,0.000019
0.608,-0.760,8.440,10.591,67.5,1,0.000357,0.000018
0.608,-0.760,8.440,10.591,82.5,1,0.000335,0.000018
0.608,-0.760,8.440,10.591,97.5,1,0.000323,0.000017
0.608,-0.760,8.440,10.591,112.5,1,0.000310,0.000017
0.608,-0.760,8.440,10.591,127.5,1,0.000274,0.000016
0.608,-0.760,8.440,10.591,142.5,1,0.000280,0.000017
0.608,-0.760,8.440,10.591,157.5,1,0.000284,0.000016
0.608,-0.760,8.440,10.591,172.5,1,0.000280,0.000016
0.608,-0.760,8.440,10.591,187.5,1,0.000266,0.000016
0.608,-0.760,8.440,10.591,202.5,1,0.000290,0.000016
0.608,-0.760,8.440,10.591,217.5,1,0.000313,0.000017
0.608,-0.760,8.440,10.591,232.5,1,0.000320,0.000017
0.608,-0.760,8.440,10.591,247.5,1,0.000329,0.000018
0.608,-0.760,8.440,10.591,262.5,1,0.000321,0.000018
0.608,-0.760,8.440,10.591,277.5,1,0.000328,0.000018
0.608,-0.760,8.440,10.591,292.5,1,0.000381,0.000019
0.608,-0.760,8.440,10.591,307.5,1,0.000381,0.000019
0.608,-0.760,8.440,10.591,322.5,1,0.000414,0.000020
0.608,-0.760,8.440,10.591,337.5,1,0.000377,0.000020
0.608,-0.760,8.440,10.591,352.5,1,0.000393,0.000020
