0.506,-0.560,4.573,8.851,7.5,1,0.00179,0.00059
0.506,-0.560,4.573,8.851,22.5,1,0.00256,0.00053
0.506,-0.560,4.573,8.851,37.5,1,0.00221,0.00035
0.506,-0.560,4.573,8.851,52.5,1,0.00215,0.00027
0.506,-0.560,4.573,8.851,67.5,1,0.00152,0.00019
0.506,-0.560,4.573,8.851,82.5,1,0.0014,0.00017
0.506,-0.560,4.573,8.851,97.5,1,0.00127,0.00016
0.506,-0.560,4.573,8.851,112.5,1,0.00165,0.00016
0.506,-0.560,4.573,8.851,127.5,1,0.00129,0.00015
0.506,-0.560,4.573,8.851,142.5,1,0.00186,0.00017
0.506,-0.560,4.573,8.851,157.5,1,0.00161,0.00016
0.506,-0.560,4.573,8.851,172.5,1,0.00181,0.00017
0.506,-0.560,4.573,8.851,187.5,1,0.00223,0.00019
0.506,-0.560,4.573,8.851,202.5,1,0.00212,0.00019
0.506,-0.560,4.573,8.851,217.5,1,0.00206,0.00020
0.506,-0.560,4.573,8.851,232.5,1,0.00208,0.00019
0.506,-0.560,4.573,8.851,247.5,1,0.00223,0.00019
0.506,-0.560,4.573,8.851,262.5,1,0.00218,0.00019
0.506,-0.560,4.573,8.851,277.5,1,0.01890,0.00018
0.506,-0.560,4.573,8.851,292.5,1,0.00191,0.00020
0.506,-0.560,4.573,8.851,307.5,1,0.00200,0.00025
0.506,-0.560,4.573,8.851,322.5,1,0.00174,0.00034
0.506,-0.560,4.573,8.851,337.5,1,0.00183,0.00047
0.506,-0.560,4.573,8.851,352.5,1,0.00131,0.00059
