0.483,-0.385,2.708,4.487,7.5,1,0.02549,0.00349
0.483,-0.385,2.708,4.487,22.5,1,0.02750,0.00321
0.483,-0.385,2.708,4.487,37.5,1,0.02570,0.00281
0.483,-0.385,2.708,4.487,52.5,1,0.02224,0.00246
0.483,-0.385,2.708,4.487,67.5,1,0.02092,0.00224
0.483,-0.385,2.708,4.487,82.5,1,0.02043,0.00210
0.483,-0.385,2.708,4.487,97.5,1,0.01553,0.00196
0.483,-0.385,2.708,4.487,112.5,1,0.01764,0.00197
0.483,-0.385,2.708,4.487,127.5,1,0.01629,0.00184
0.483,-0.385,2.708,4.487,142.5,1,0.01423,0.00167
0.483,-0.385,2.708,4.487,157.5,1,0.01430,0.00181
0.483,-0.385,2.708,4.487,172.5,1,0.01194,0.00172
0.483,-0.385,2.708,4.487,187.5,1,0.01639,0.00182
0.483,-0.385,2.708,4.487,202.5,1,0.01862,0.00190
0.483,-0.385,2.708,4.487,217.5,1,0.01804,0.00192
0.483,-0.385,2.708,4.487,232.5,1,0.01375,0.00190
0.483,-0.385,2.708,4.487,247.5,1,0.01540,0.00197
0.483,-0.385,2.708,4.487,262.5,1,0.02347,0.00225
0.483,-0.385,2.708,4.487,277.5,1,0.02409,0.00236
0.483,-0.385,2.708,4.487,292.5,1,0.02080,0.00242
0.483,-0.385,2.708,4.487,307.5,1,0.02711,0.00261
0.483,-0.385,2.708,4.487,322.5,1,0.02834,0.00294
0.483,-0.385,2.708,4.487,337.5,1,0.02480,0.00311
0.483,-0.385,2.708,4.487,352.5,1,0.02869,0.00345
