0.392,-0.233,2.054,5.75,7.5,1,0.057,0.0038,.0001,.0012
0.392,-0.233,2.054,5.75,22.5,1,0.0551,0.0036,0,.0025
0.392,-0.233,2.054,5.75,37.5,1,0.0482,0.0033,.0005,.0013
0.392,-0.233,2.054,5.75,52.5,1,0.0514,0.0033,.0033,.0001
0.392,-0.233,2.054,5.75,67.5,1,0.042,0.0030,0,.0030
0.392,-0.233,2.054,5.75,82.5,1,0.0414,0.0029,0,.0030
0.392,-0.233,2.054,5.75,97.5,1,0.0328,0.0027,.0003,.0026
0.392,-0.233,2.054,5.75,112.5,1,0.0339,0.0026,0,.0029
0.392,-0.233,2.054,5.75,127.5,1,0.028,0.0023,0,.0023
0.392,-0.233,2.054,5.75,142.5,1,0.0273,0.0023,0,.0010
0.392,-0.233,2.054,5.75,157.5,1,0.0276,0.0022,0,.0017
0.392,-0.233,2.054,5.75,172.5,1,0.0267,0.0022,.0016,.0003
0.392,-0.233,2.054,5.75,187.5,1,0.0266,0.0022,.0002,.0010
0.392,-0.233,2.054,5.75,202.5,1,0.0309,0.0023,.0013,0
0.392,-0.233,2.054,5.75,217.5,1,0.0283,0.0023,.0008,0
0.392,-0.233,2.054,5.75,232.5,1,0.0256,0.0023,0,.0015
0.392,-0.233,2.054,5.75,247.5,1,0.0305,0.0025,.0017,0
0.392,-0.233,2.054,5.75,262.5,1,0.0343,0.0027,.0007,.0011
0.392,-0.233,2.054,5.75,277.5,1,0.0345,0.0028,0,.0009
0.392,-0.233,2.054,5.75,292.5,1,0.0418,0.0030,.0002,.0006
0.392,-0.233,2.054,5.75,307.5,1,0.0432,0.0032,0,.0038
0.392,-0.233,2.054,5.75,322.5,1,0.0532,0.0035,0,.0025
0.392,-0.233,2.054,5.75,337.5,1,0.0532,0.0035,.0023,.0003
0.392,-0.233,2.054,5.75,352.5,1,0.0555,0.0037,0,.0015
