0.363,-0.232,2.318,5.75,7.5,2,0.0074,0.0049,.0002,.0018
0.363,-0.232,2.318,5.75,22.5,2,0.0154,0.0046,.0009,.0013
0.363,-0.232,2.318,5.75,37.5,2,0.0083,0.0041,.0018,0
0.363,-0.232,2.318,5.75,52.5,2,0.0115,0.0036,.0015,.0015
0.363,-0.232,2.318,5.75,67.5,2,0.0171,0.0032,.0037,0
0.363,-0.232,2.318,5.75,82.5,2,0.0066,0.0029,.0016,0
0.363,-0.232,2.318,5.75,97.5,2,0.0123,0.0027,0,.0007
0.363,-0.232,2.318,5.75,112.5,2,0.0116,0.0024,.0001,.0013
0.363,-0.232,2.318,5.75,127.5,2,0.0064,0.0023,.0007,.0014
0.363,-0.232,2.318,5.75,142.5,2,0.0055,0.0021,.0006,.0002
0.363,-0.232,2.318,5.75,157.5,2,0.0027,0.0022,.0009,.0001
0.363,-0.232,2.318,5.75,172.5,2,0,0.002,.0015,0
0.363,-0.232,2.318,5.75,187.5,2,0.0002,0.0021,.0012,.0002
0.363,-0.232,2.318,5.75,202.5,2,-0.0007,0.0021,.0004,.0007
0.363,-0.232,2.318,5.75,217.5,2,-0.0054,0.0022,.0002,.0005
0.363,-0.232,2.318,5.75,232.5,2,-0.0042,0.0023,.0005,.0012
0.363,-0.232,2.318,5.75,247.5,2,-0.0094,0.0024,.0004,.0007
0.363,-0.232,2.318,5.75,262.5,2,-0.009,0.0027,.0001,.0014
0.363,-0.232,2.318,5.75,277.5,2,-0.016,0.0028,.0005,.0012
0.363,-0.232,2.318,5.75,292.5,2,-0.0126,0.0031,.0004,.0018
0.363,-0.232,2.318,5.75,307.5,2,-0.014,0.0035,.0044,0
0.363,-0.232,2.318,5.75,322.5,2,-0.014,0.0038,.0002,.0015
0.363,-0.232,2.318,5.75,337.5,2,0.0014,0.0044,.0011,.0008
0.363,-0.232,2.318,5.75,352.5,2,-0.0011,0.0048,.0043,0
