0.4,-0.324,2.084,5.75,7.5,2,0.0038,0.0077,.0069,0
0.4,-0.324,2.084,5.75,22.5,2,-0.0012,0.0068,0,.0035
0.4,-0.324,2.084,5.75,37.5,2,0.0055,0.0052,.0020,.0030
0.4,-0.324,2.084,5.75,52.5,2,0.0123,0.0048,.0019,.0012
0.4,-0.324,2.084,5.75,67.5,2,0.0084,0.0042,.0004,.0020
0.4,-0.324,2.084,5.75,82.5,2,0.0035,0.0037,0,.0014
0.4,-0.324,2.084,5.75,97.5,2,0.0072,0.0037,.0018,0
0.4,-0.324,2.084,5.75,112.5,2,-0.0011,0.0031,.0024,0
0.4,-0.324,2.084,5.75,127.5,2,0.0111,0.0032,0,.0048
0.4,-0.324,2.084,5.75,142.5,2,0.0033,0.003,.0018,0
0.4,-0.324,2.084,5.75,157.5,2,0.0053,0.0033,.0001,.0015
0.4,-0.324,2.084,5.75,172.5,2,-0.0007,0.0032,.0015,.0003
0.4,-0.324,2.084,5.75,187.5,2,-0.0005,0.0032,.0022,.0007
0.4,-0.324,2.084,5.75,202.5,2,0.001,0.0034,.0018,0
0.4,-0.324,2.084,5.75,217.5,2,-0.0012,0.0032,0,.0016
0.4,-0.324,2.084,5.75,232.5,2,0.0003,0.0032,.0032,.0007
0.4,-0.324,2.084,5.75,247.5,2,-0.0066,0.0037,.0016,.0012
0.4,-0.324,2.084,5.75,262.5,2,-0.0079,0.0036,.0013,.0011
0.4,-0.324,2.084,5.75,277.5,2,0.0044,0.0038,.0034,0
0.4,-0.324,2.084,5.75,292.5,2,-0.0045,0.0039,.0006,.0007
0.4,-0.324,2.084,5.75,307.5,2,-0.0041,0.0048,.0047,.0002
0.4,-0.324,2.084,5.75,322.5,2,-0.0146,0.0053,0,.0039
0.4,-0.324,2.084,5.75,337.5,2,-0.0002,0.0065,0,.0045
0.4,-0.324,2.084,5.75,352.5,2,-0.0017,0.0073,.0020,.0059
