0.379,-0.323,1.986,5.75,7.5,1,0.0662,0.0077,.0032,.0009
0.379,-0.323,1.986,5.75,22.5,1,0.0641,0.0063,.0009,.0020
0.379,-0.323,1.986,5.75,37.5,1,0.0439,0.0045,.0018,0
0.379,-0.323,1.986,5.75,52.5,1,0.0425,0.0038,0,.0028
0.379,-0.323,1.986,5.75,67.5,1,0.0353,0.0031,0,.0029
0.379,-0.323,1.986,5.75,82.5,1,0.0294,0.0028,.0012,.0004
0.379,-0.323,1.986,5.75,97.5,1,0.0274,0.0024,0,.0020
0.379,-0.323,1.986,5.75,112.5,1,0.024,0.0021,0,.0013
0.379,-0.323,1.986,5.75,127.5,1,0.0255,0.0020,0,.0022
0.379,-0.323,1.986,5.75,142.5,1,0.0224,0.0019,.0005,.0013
0.379,-0.323,1.986,5.75,157.5,1,0.0213,0.0021,0,.0026
0.379,-0.323,1.986,5.75,172.5,1,0.0174,0.0020,.0013,0
0.379,-0.323,1.986,5.75,187.5,1,0.0214,0.0021,.0007,.0003
0.379,-0.323,1.986,5.75,202.5,1,0.0225,0.0021,.0006,.0003
0.379,-0.323,1.986,5.75,217.5,1,0.0251,0.0021,0,.0017
0.379,-0.323,1.986,5.75,232.5,1,0.026,0.0021,0,.0004
0.379,-0.323,1.986,5.75,247.5,1,0.0305,0.0024,.0001,.0031
0.379,-0.323,1.986,5.75,262.5,1,0.0282,0.0025,.0013,.0003
0.379,-0.323,1.986,5.75,277.5,1,0.0326,0.0027,0,.0017
0.379,-0.323,1.986,5.75,292.5,1,0.0364,0.0031,.0030,0
0.379,-0.323,1.986,5.75,307.5,1,0.0474,0.0038,0,.0032
0.379,-0.323,1.986,5.75,322.5,1,0.046,0.0047,.0007,.0018
0.379,-0.323,1.986,5.75,337.5,1,0.0526,0.0063,.0014,.0008
0.379,-0.323,1.986,5.75,352.5,1,0.05,0.0073,0,.0130
