0.381,-0.371,1.999,5.75,7.5,1,0.0706,0.0118,.0131,0
0.381,-0.371,1.999,5.75,22.5,1,0.0663,0.0087,.0052,.0004
0.381,-0.371,1.999,5.75,37.5,1,0.0451,0.0057,0,.0033
0.381,-0.371,1.999,5.75,52.5,1,0.039,0.0045,0,.0058
0.381,-0.371,1.999,5.75,67.5,1,0.041,0.0037,0,.0024
0.381,-0.371,1.999,5.75,82.5,1,0.0267,0.0029,0,.0033
0.381,-0.371,1.999,5.75,97.5,1,0.0292,0.0028,0,.0033
0.381,-0.371,1.999,5.75,112.5,1,0.0259,0.0026,0,.0010
0.381,-0.371,1.999,5.75,127.5,1,0.0214,0.0024,.0001,.0014
0.381,-0.371,1.999,5.75,142.5,1,0.0161,0.0024,0,.0014
0.381,-0.371,1.999,5.75,157.5,1,0.0135,0.0027,.0027,0
0.381,-0.371,1.999,5.75,172.5,1,0.0175,0.0032,0,.0017
0.381,-0.371,1.999,5.75,187.5,1,0.0205,0.0032,0,.0014
0.381,-0.371,1.999,5.75,202.5,1,0.0217,0.0029,0,.0018
0.381,-0.371,1.999,5.75,217.5,1,0.0265,0.0026,0,.0014
0.381,-0.371,1.999,5.75,232.5,1,0.0201,0.0022,0,.0024
0.381,-0.371,1.999,5.75,247.5,1,0.0257,0.0026,0,.0018
0.381,-0.371,1.999,5.75,262.5,1,0.0217,0.0026,.0006,.0016
0.381,-0.371,1.999,5.75,277.5,1,0.0262,0.0029,.0005,.0003
0.381,-0.371,1.999,5.75,292.5,1,0.0297,0.0035,.0004,.0007
0.381,-0.371,1.999,5.75,307.5,1,0.0338,0.0041,0,.0041
0.381,-0.371,1.999,5.75,322.5,1,0.0396,0.0057,0,.0055
0.381,-0.371,1.999,5.75,337.5,1,0.0449,0.0082,.0069,0
0.381,-0.371,1.999,5.75,352.5,1,0.0595,0.0116,.0044,0
