0.368,-0.279,2.348,5.75,7.5,1,0.0666,0.0042,.0031,0
0.368,-0.279,2.348,5.75,22.5,1,0.0719,0.0040,.0026,.0006
0.368,-0.279,2.348,5.75,37.5,1,0.058,0.0032,0,.0058
0.368,-0.279,2.348,5.75,52.5,1,0.0482,0.0028,.0002,.0007
0.368,-0.279,2.348,5.75,67.5,1,0.0422,0.0024,.0002,.0025
0.368,-0.279,2.348,5.75,82.5,1,0.0394,0.0022,0,.0030
0.368,-0.279,2.348,5.75,97.5,1,0.0295,0.0019,.0021,.0002
0.368,-0.279,2.348,5.75,112.5,1,0.0287,0.0017,0,.0008
0.368,-0.279,2.348,5.75,127.5,1,0.0238,0.0015,0,.0009
0.368,-0.279,2.348,5.75,142.5,1,0.0248,0.0015,0,.0006
0.368,-0.279,2.348,5.75,157.5,1,0.0257,0.0016,0,.0014
0.368,-0.279,2.348,5.75,172.5,1,0.0257,0.0016,.0001,.0005
0.368,-0.279,2.348,5.75,187.5,1,0.0206,0.0015,0,.0006
0.368,-0.279,2.348,5.75,202.5,1,0.0207,0.0015,.0001,.0004
0.368,-0.279,2.348,5.75,217.5,1,0.0242,0.0015,0,.0015
0.368,-0.279,2.348,5.75,232.5,1,0.0283,0.0016,0,.0010
0.368,-0.279,2.348,5.75,247.5,1,0.0272,0.0017,.0013,.0001
0.368,-0.279,2.348,5.75,262.5,1,0.0317,0.0018,.0001,.0010
0.368,-0.279,2.348,5.75,277.5,1,0.0351,0.0020,.0001,.0003
0.368,-0.279,2.348,5.75,292.5,1,0.0418,0.0022,.0012,.0001
0.368,-0.279,2.348,5.75,307.5,1,0.0514,0.0027,0,.0026
0.368,-0.279,2.348,5.75,322.5,1,0.0514,0.0029,0,.0049
0.368,-0.279,2.348,5.75,337.5,1,0.0568,0.0035,0,.0032
0.368,-0.279,2.348,5.75,352.5,1,0.06,0.0041,.0020,.0011
