0.378,-0.192,2.012,5.75,7.5,1,0.064,0.0063,.0011,.0009
0.378,-0.192,2.012,5.75,22.5,1,0.0682,0.0062,.0018,.0020
0.378,-0.192,2.012,5.75,37.5,1,0.0528,0.0056,0,.0046
0.378,-0.192,2.012,5.75,52.5,1,0.0524,0.0058,.0006,.0028
0.378,-0.192,2.012,5.75,67.5,1,0.053,0.0054,.0013,.0005
0.378,-0.192,2.012,5.75,82.5,1,0.0473,0.0051,.0023,0
0.378,-0.192,2.012,5.75,97.5,1,0.0482,0.0049,.0033,0
0.378,-0.192,2.012,5.75,112.5,1,0.0469,0.0047,.0048,.0013
0.378,-0.192,2.012,5.75,127.5,1,0.0458,0.0046,0,.0015
0.378,-0.192,2.012,5.75,142.5,1,0.0365,0.0042,.0010,0
0.378,-0.192,2.012,5.75,157.5,1,0.0332,0.0040,.0007,.0013
0.378,-0.192,2.012,5.75,172.5,1,0.0363,0.0041,0,.0031
0.378,-0.192,2.012,5.75,187.5,1,0.0356,0.0041,.0003,.0008
0.378,-0.192,2.012,5.75,202.5,1,0.0377,0.0043,0,.0045
0.378,-0.192,2.012,5.75,217.5,1,0.0436,0.0045,.0011,.0010
0.378,-0.192,2.012,5.75,232.5,1,0.0381,0.0044,0,.0035
0.378,-0.192,2.012,5.75,247.5,1,0.0377,0.0043,.0009,.0018
0.378,-0.192,2.012,5.75,262.5,1,0.0434,0.0046,0,.0083
0.378,-0.192,2.012,5.75,277.5,1,0.0441,0.0049,.0010,.0008
0.378,-0.192,2.012,5.75,292.5,1,0.0505,0.0053,.0023,0
0.378,-0.192,2.012,5.75,307.5,1,0.0577,0.0058,.0003,.0034
0.378,-0.192,2.012,5.75,322.5,1,0.0621,0.0059,.0009,.0009
0.378,-0.192,2.012,5.75,337.5,1,0.0623,0.0059,.0015,0
0.378,-0.192,2.012,5.75,352.5,1,0.0654,0.0060,0,.0015
