0.357,-0.242,1.99,4.455,7.5,1,0.24659999999999999,0.013
0.357,-0.242,1.99,4.455,22.5,1,0.1948,0.012
0.357,-0.242,1.99,4.455,37.5,1,0.1762,0.01
0.357,-0.242,1.99,4.455,52.5,1,0.1359,0.0085
0.357,-0.242,1.99,4.455,67.5,1,0.10940000000000001,0.0075
0.357,-0.242,1.99,4.455,82.5,1,0.0974,0.007
0.357,-0.242,1.99,4.455,97.5,1,0.07709999999999999,0.006
0.357,-0.242,1.99,4.455,112.5,1,0.0675,0.0057
0.357,-0.242,1.99,4.455,127.5,1,0.06559999999999999,0.0054
0.357,-0.242,1.99,4.455,142.5,1,0.047299999999999995,0.0048
0.357,-0.242,1.99,4.455,157.5,1,0.046299999999999994,0.0047
0.357,-0.242,1.99,4.455,172.5,1,0.0521,0.0048
0.357,-0.242,1.99,4.455,187.5,1,0.0522,0.004900000000000001
0.357,-0.242,1.99,4.455,202.5,1,0.0395,0.0045
0.357,-0.242,1.99,4.455,217.5,1,0.0538,0.0050999999999999995
0.357,-0.242,1.99,4.455,232.5,1,0.0717,0.005900000000000001
0.357,-0.242,1.99,4.455,247.5,1,0.06459999999999999,0.0057
0.357,-0.242,1.99,4.455,262.5,1,0.0824,0.0062
0.357,-0.242,1.99,4.455,277.5,1,0.09659999999999999,0.0067
0.357,-0.242,1.99,4.455,292.5,1,0.10729999999999999,0.0074
0.357,-0.242,1.99,4.455,307.5,1,0.1331,0.0087
0.357,-0.242,1.99,4.455,322.5,1,0.1844,0.01
0.357,-0.242,1.99,4.455,337.5,1,0.1966,0.011
0.357,-0.242,1.99,4.455,352.5,1,0.2731,0.013
