0.359,-0.242,1.74,5.55,7.5,1,.1009,.0036
0.359,-0.242,1.74,5.55,22.5,1,.0875,.0035
0.359,-0.242,1.74,5.55,37.5,1,.0879,.0034
0.359,-0.242,1.74,5.55,52.5,1,.0802,.0032
0.359,-0.242,1.74,5.55,67.5,1,.0646,.0029
0.359,-0.242,1.74,5.55,82.5,1,.0588,.0028
0.359,-0.242,1.74,5.55,97.5,1,.0546,.0027
0.359,-0.242,1.74,5.55,112.5,1,.0512,.0027
0.359,-0.242,1.74,5.55,127.5,1,.0471,.0026
0.359,-0.242,1.74,5.55,142.5,1,.0412,.0025
0.359,-0.242,1.74,5.55,157.5,1,.0411,.0026
0.359,-0.242,1.74,5.55,172.5,1,.0435,.0027
0.359,-0.242,1.74,5.55,187.5,1,.0448,.0027
0.359,-0.242,1.74,5.55,202.5,1,.0433,.0027
0.359,-0.242,1.74,5.55,217.5,1,.0462,.0027
0.359,-0.242,1.74,5.55,232.5,1,.0501,.0027
0.359,-0.242,1.74,5.55,247.5,1,.0553,.0027
0.359,-0.242,1.74,5.55,262.5,1,.0563,.0028
0.359,-0.242,1.74,5.55,277.5,1,.0622,.0029
0.359,-0.242,1.74,5.55,292.5,1,.0691,.0031
0.359,-0.242,1.74,5.55,307.5,1,.0809,.0032
0.359,-0.242,1.74,5.55,322.5,1,.0882,.0033
0.359,-0.242,1.74,5.55,337.5,1,.0941,.0034
0.359,-0.242,1.74,5.55,352.5,1,.0971,.0035

