0.357,-0.177,1.49,3.355,15.0,2,-0.0126,0.022
0.357,-0.177,1.49,3.355,45.0,2,0.0327,0.02
0.357,-0.177,1.49,3.355,75.0,2,0.0029300000000000003,0.017
0.357,-0.177,1.49,3.355,105.0,2,0.00281,0.014
0.357,-0.177,1.49,3.355,135.0,2,-0.000896,0.011
0.357,-0.177,1.49,3.355,165.0,2,-0.0171,0.024
0.357,-0.177,1.49,3.355,195.0,2,0.0315,0.026
0.357,-0.177,1.49,3.355,225.0,2,0.0123,0.01
0.357,-0.177,1.49,3.355,255.0,2,-0.0364,0.015
0.357,-0.177,1.49,3.355,285.0,2,-0.0242,0.017
0.357,-0.177,1.49,3.355,315.0,2,-0.0013700000000000001,0.02
0.357,-0.177,1.49,3.355,345.0,2,-0.00481,0.021
