0.359,-0.183,1.74,5.55,7.5,1,.0962,.0033
0.359,-0.183,1.74,5.55,22.5,1,.0896,.0032
0.359,-0.183,1.74,5.55,37.5,1,.0902,.0032
0.359,-0.183,1.74,5.55,52.5,1,.0848,.0031
0.359,-0.183,1.74,5.55,67.5,1,.0737,.0029
0.359,-0.183,1.74,5.55,82.5,1,.0681,.0028
0.359,-0.183,1.74,5.55,97.5,1,.0632,.0026
0.359,-0.183,1.74,5.55,112.5,1,.0570,.0025
0.359,-0.183,1.74,5.55,127.5,1,.0536,.0024
0.359,-0.183,1.74,5.55,142.5,1,.0505,.0024
0.359,-0.183,1.74,5.55,157.5,1,.0502,.0023
0.359,-0.183,1.74,5.55,172.5,1,.0508,.0024
0.359,-0.183,1.74,5.55,187.5,1,.0527,.0024
0.359,-0.183,1.74,5.55,202.5,1,.0512,.0024
0.359,-0.183,1.74,5.55,217.5,1,.0509,.0024
0.359,-0.183,1.74,5.55,232.5,1,.0571,.0025
0.359,-0.183,1.74,5.55,247.5,1,.0600,.0026
0.359,-0.183,1.74,5.55,262.5,1,.0662,.0027
0.359,-0.183,1.74,5.55,277.5,1,.0721,.0029
0.359,-0.183,1.74,5.55,292.5,1,.0773,.0030
0.359,-0.183,1.74,5.55,307.5,1,.0759,.0030
0.359,-0.183,1.74,5.55,322.5,1,.0886,.0031
0.359,-0.183,1.74,5.55,337.5,1,.0880,.0032
0.359,-0.183,1.74,5.55,352.5,1,.0948,.0033

