0.401,-0.371,2.091,5.75,7.5,1,0.0533,0.0090,.0089,0
0.401,-0.371,2.091,5.75,22.5,1,0.052,0.0069,.0034,.0003
0.401,-0.371,2.091,5.75,37.5,1,0.0369,0.0048,0,.0038
0.401,-0.371,2.091,5.75,52.5,1,0.0338,0.0041,0,.0045
0.401,-0.371,2.091,5.75,67.5,1,0.031,0.0035,0,.0020
0.401,-0.371,2.091,5.75,82.5,1,0.022,0.0030,0,.0039
0.401,-0.371,2.091,5.75,97.5,1,0.0274,0.0032,0,.0027
0.401,-0.371,2.091,5.75,112.5,1,0.024,0.0031,.0013,.0002
0.401,-0.371,2.091,5.75,127.5,1,0.0197,0.0030,0,.0015
0.401,-0.371,2.091,5.75,142.5,1,0.0162,0.0032,0,.0026
0.401,-0.371,2.091,5.75,157.5,1,0.0155,0.0036,.0027,0
0.401,-0.371,2.091,5.75,172.5,1,0.0159,0.0039,.0001,.0011
0.401,-0.371,2.091,5.75,187.5,1,0.0174,0.0040,0,.0035
0.401,-0.371,2.091,5.75,202.5,1,0.0172,0.0034,0,.0030
0.401,-0.371,2.091,5.75,217.5,1,0.0222,0.0032,.0003,.0009
0.401,-0.371,2.091,5.75,232.5,1,0.0171,0.0027,.0015,.0001
0.401,-0.371,2.091,5.75,247.5,1,0.0226,0.0030,0,.0047
0.401,-0.371,2.091,5.75,262.5,1,0.0195,0.0029,.0004,.0016
0.401,-0.371,2.091,5.75,277.5,1,0.0237,0.0031,.0003,.0010
0.401,-0.371,2.091,5.75,292.5,1,0.0272,0.0035,.0004,.0014
0.401,-0.371,2.091,5.75,307.5,1,0.0297,0.0038,.0002,.0028
0.401,-0.371,2.091,5.75,322.5,1,0.0316,0.0048,0,.0045
0.401,-0.371,2.091,5.75,337.5,1,0.0334,0.0064,.0046,0
0.401,-0.371,2.091,5.75,352.5,1,0.0436,0.0088,.0029,0
