0.392,-0.233,2.054,5.75,7.5,2,-0.0024,0.0051,9,.0035
0.392,-0.233,2.054,5.75,22.5,2,-0.0006,0.0048,.0005,.0024
0.392,-0.233,2.054,5.75,37.5,2,0.0041,0.0044,.0016,.0011
0.392,-0.233,2.054,5.75,52.5,2,0.0137,0.0045,.0026,.0004
0.392,-0.233,2.054,5.75,67.5,2,0.005,0.0041,.0011,0
0.392,-0.233,2.054,5.75,82.5,2,0.0124,0.004,.0001,.0033
0.392,-0.233,2.054,5.75,97.5,2,0.0046,0.0036,.0032,0
0.392,-0.233,2.054,5.75,112.5,2,-0.0006,0.0036,0,.0025
0.392,-0.233,2.054,5.75,127.5,2,0.003,0.0031,0,.0016
0.392,-0.233,2.054,5.75,142.5,2,0.0048,0.0031,.0002,.0017
0.392,-0.233,2.054,5.75,157.5,2,0.0049,0.003,.0001,.0012
0.392,-0.233,2.054,5.75,172.5,2,0.001,0.003,.0008,.0015
0.392,-0.233,2.054,5.75,187.5,2,0.0025,0.003,.0006,.0011
0.392,-0.233,2.054,5.75,202.5,2,-0.001,0.0032,0,.0032
0.392,-0.233,2.054,5.75,217.5,2,0.0013,0.0031,0,.0026
0.392,-0.233,2.054,5.75,232.5,2,-0.0011,0.0031,0,.0044
0.392,-0.233,2.054,5.75,247.5,2,-0.0103,0.0034,0,.0028
0.392,-0.233,2.054,5.75,262.5,2,-0.0024,0.0037,.0025,0
0.392,-0.233,2.054,5.75,277.5,2,-0.0125,0.0037,0,.0030
0.392,-0.233,2.054,5.75,292.5,2,-0.0138,0.0041,.0026,0
0.392,-0.233,2.054,5.75,307.5,2,-0.0053,0.0042,.0050,0
0.392,-0.233,2.054,5.75,322.5,2,-0.0157,0.0046,.0011,.0012
0.392,-0.233,2.054,5.75,337.5,2,-0.0018,0.0048,.0008,.0008
0.392,-0.233,2.054,5.75,352.5,2,-0.0031,0.005,.0009,.0008
