0.336,-0.171,2.161,5.75,7.5,2,0.0073,0.0065,0,.0080
0.336,-0.171,2.161,5.75,22.5,2,0.0017,0.0067,.0028,.0018
0.336,-0.171,2.161,5.75,37.5,2,0.0076,0.0061,.0028,.0004
0.336,-0.171,2.161,5.75,52.5,2,0.0225,0.0056,.0093,0
0.336,-0.171,2.161,5.75,67.5,2,0.0258,0.0053,.0057,0
0.336,-0.171,2.161,5.75,82.5,2,0.0149,0.0051,.0032,.0004
0.336,-0.171,2.161,5.75,97.5,2,0.0142,0.0045,.0033,0
0.336,-0.171,2.161,5.75,112.5,2,0.0233,0.0042,0,.0026
0.336,-0.171,2.161,5.75,127.5,2,0.0113,0.0042,.0008,.0038
0.336,-0.171,2.161,5.75,142.5,2,0.007,0.0039,.0012,.0002
0.336,-0.171,2.161,5.75,157.5,2,-0.0031,0.0037,.0012,0
0.336,-0.171,2.161,5.75,172.5,2,0.0045,0.0037,.0040,.0003
0.336,-0.171,2.161,5.75,187.5,2,-0.0017,0.0035,.0001,.0025
0.336,-0.171,2.161,5.75,202.5,2,-0.0021,0.0036,.0018,.0013
0.336,-0.171,2.161,5.75,217.5,2,-0.0092,0.0039,.0006,.0007
0.336,-0.171,2.161,5.75,232.5,2,-0.0135,0.0041,.0026,0
0.336,-0.171,2.161,5.75,247.5,2,-0.0068,0.0041,.0024,0
0.336,-0.171,2.161,5.75,262.5,2,-0.0227,0.0045,.0022,.0008
0.336,-0.171,2.161,5.75,277.5,2,-0.0199,0.0048,.0004,.0014
0.336,-0.171,2.161,5.75,292.5,2,-0.0176,0.0054,.0023,.0005
0.336,-0.171,2.161,5.75,307.5,2,-0.0232,0.0055,0,.0048
0.336,-0.171,2.161,5.75,322.5,2,-0.0192,0.0059,.0035,0
0.336,-0.171,2.161,5.75,337.5,2,-0.0047,0.0062,.0004,.0009
0.336,-0.171,2.161,5.75,352.5,2,-0.0041,0.0065,.0018,.0034
