0.343,-0.172,1.82,5.75,7.5,2,-0.001,0.0060,.0010,.0011
0.343,-0.172,1.82,5.75,22.5,2,0.0122,0.0057,.0023,0
0.343,-0.172,1.82,5.75,37.5,2,0.0168,0.0049,.0026,.0005
0.343,-0.172,1.82,5.75,52.5,2,0.0153,0.0045,.0019,.0009
0.343,-0.172,1.82,5.75,67.5,2,0.0158,0.0043,.0005,.0012
0.343,-0.172,1.82,5.75,82.5,2,0.0205,0.0039,.0020,0
0.343,-0.172,1.82,5.75,97.5,2,0.0151,0.0036,.0038,0
0.343,-0.172,1.82,5.75,112.5,2,0.0067,0.0034,0,.0017
0.343,-0.172,1.82,5.75,127.5,2,0.0149,0.0032,0,.0011
0.343,-0.172,1.82,5.75,142.5,2,0.0069,0.0030,.0024,0
0.343,-0.172,1.82,5.75,157.5,2,0.0057,0.0030,.0015,.0009
0.343,-0.172,1.82,5.75,172.5,2,0.0007,0.0029,.0020,.0010
0.343,-0.172,1.82,5.75,187.5,2,-0.0003,0.0029,.0014,0
0.343,-0.172,1.82,5.75,202.5,2,-0.0067,0.0030,.0016,.0007
0.343,-0.172,1.82,5.75,217.5,2,-0.0081,0.0031,0,.0019
0.343,-0.172,1.82,5.75,232.5,2,-0.0092,0.0031,.0004,.0015
0.343,-0.172,1.82,5.75,247.5,2,-0.0118,0.0032,.0032,0
0.343,-0.172,1.82,5.75,262.5,2,-0.0175,0.0034,.0030,0
0.343,-0.172,1.82,5.75,277.5,2,-0.016,0.0038,.0005,.0014
0.343,-0.172,1.82,5.75,292.5,2,-0.0172,0.004,.0026,.0004
0.343,-0.172,1.82,5.75,307.5,2,-0.0163,0.0045,.0017,.0006
0.343,-0.172,1.82,5.75,322.5,2,-0.0116,0.0049,.0007,.0013
0.343,-0.172,1.82,5.75,337.5,2,-0.0019,0.0055,.0027,.0010
0.343,-0.172,1.82,5.75,352.5,2,-0.0036,0.0059,0,.0022
