0.336,-0.171,2.161,5.75,7.5,1,0.1207,0.0047,.0009,.0004
0.336,-0.171,2.161,5.75,22.5,1,0.1325,0.0049,.0037,0
0.336,-0.171,2.161,5.75,37.5,1,0.1187,0.0045,.0028,0
0.336,-0.171,2.161,5.75,52.5,1,0.0998,0.0041,.0013,.0019
0.336,-0.171,2.161,5.75,67.5,1,0.0884,0.0038,0,.0055
0.336,-0.171,2.161,5.75,82.5,1,0.0814,0.0036,.0005,.0007
0.336,-0.171,2.161,5.75,97.5,1,0.0627,0.0031,.0015,.0008
0.336,-0.171,2.161,5.75,112.5,1,0.0613,0.0030,.0006,.0015
0.336,-0.171,2.161,5.75,127.5,1,0.0581,0.0030,.0005,.0019
0.336,-0.171,2.161,5.75,142.5,1,0.0529,0.0027,.0028,0
0.336,-0.171,2.161,5.75,157.5,1,0.0439,0.0026,.0002,.0008
0.336,-0.171,2.161,5.75,172.5,1,0.0454,0.0025,0,.0012
0.336,-0.171,2.161,5.75,187.5,1,0.041,0.0024,.0009,.0001
0.336,-0.171,2.161,5.75,202.5,1,0.0442,0.0025,.0009,.0009
0.336,-0.171,2.161,5.75,217.5,1,0.0516,0.0027,.0008,.0008
0.336,-0.171,2.161,5.75,232.5,1,0.0577,0.0029,.0006,.0008
0.336,-0.171,2.161,5.75,247.5,1,0.0569,0.0029,.0001,.0023
0.336,-0.171,2.161,5.75,262.5,1,0.0693,0.0032,0,.0037
0.336,-0.171,2.161,5.75,277.5,1,0.077,0.0035,.0007,.0004
0.336,-0.171,2.161,5.75,292.5,1,0.0955,0.0039,.0025,0
0.336,-0.171,2.161,5.75,307.5,1,0.1031,0.0040,.0048,0
0.336,-0.171,2.161,5.75,322.5,1,0.1141,0.0044,.0004,.0017
0.336,-0.171,2.161,5.75,337.5,1,0.1178,0.0046,.0020,.0006
0.336,-0.171,2.161,5.75,352.5,1,0.1203,0.0048,.0002,.0007
