0.368,-0.232,1.933,5.75,7.5,2,0.0031,0.0061,0,.0048
0.368,-0.232,1.933,5.75,22.5,2,-0.0019,0.0054,.0019,.0014
0.368,-0.232,1.933,5.75,37.5,2,0.012,0.0045,.0016,.0020
0.368,-0.232,1.933,5.75,52.5,2,0.0193,0.0042,.0001,.0009
0.368,-0.232,1.933,5.75,67.5,2,0.0144,0.0037,.0001,.0030
0.368,-0.232,1.933,5.75,82.5,2,0.0108,0.0032,.0002,.0031
0.368,-0.232,1.933,5.75,97.5,2,0.0086,0.0028,.0026,.0005
0.368,-0.232,1.933,5.75,112.5,2,0.0043,0.0027,.0016,.0007
0.368,-0.232,1.933,5.75,127.5,2,0.0072,0.0024,.0004,.0010
0.368,-0.232,1.933,5.75,142.5,2,0.007,0.0023,0,.0005
0.368,-0.232,1.933,5.75,157.5,2,0.0062,0.0023,.0013,.0007
0.368,-0.232,1.933,5.75,172.5,2,0.0004,0.0022,0,.0015
0.368,-0.232,1.933,5.75,187.5,2,-0.0007,0.0022,.0014,0
0.368,-0.232,1.933,5.75,202.5,2,-0.0014,0.0023,0,.0021
0.368,-0.232,1.933,5.75,217.5,2,-0.0026,0.0023,0,.0022
0.368,-0.232,1.933,5.75,232.5,2,-0.0067,0.0024,0,.0021
0.368,-0.232,1.933,5.75,247.5,2,-0.0106,0.0026,0,.0011
0.368,-0.232,1.933,5.75,262.5,2,-0.0092,0.0028,.0019,0
0.368,-0.232,1.933,5.75,277.5,2,-0.0155,0.003,0,.0035
0.368,-0.232,1.933,5.75,292.5,2,-0.016,0.0035,.0009,0
0.368,-0.232,1.933,5.75,307.5,2,-0.0103,0.0039,.0033,0
0.368,-0.232,1.933,5.75,322.5,2,-0.0165,0.0045,.0023,0
0.368,-0.232,1.933,5.75,337.5,2,-0.0072,0.0055,.0002,.0023
0.368,-0.232,1.933,5.75,352.5,2,-0.0007,0.0061,.0005,.0011
